iteration,isolation,commit_hint_first,thread_a_committed,thread_b_committed,thread_a_error,thread_b_error,invariant_ok,invariant_detail
61,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=78038c76-a5e3-4445-b7ed-19bd8df22f6b, reason=kind_outranked -- payload={""value"": ""INFERRED_iter61"", ""writer"": ""kndb_native"", ""fact_id"": ""6c7d5ab6-32ca-42d7-bd04-f3ba86ebfd70"", ""provsql"": ""66a1e941-f467-421d-966d-08a90a36da2c"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.777572-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000061, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
62,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=db4a866c-d0ca-47f4-a128-2735d85fa051, reason=kind_outranked -- payload={""value"": ""INFERRED_iter62"", ""writer"": ""kndb_native"", ""fact_id"": ""2183c3e3-896e-4379-a1fd-c5c6746a7c1e"", ""provsql"": ""d050ce23-7432-4faa-a76d-82932d890409"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.785849-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000062, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
63,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=2f9e1c4c-feab-4d2e-bfa0-9230be0dec75, reason=kind_outranked -- payload={""value"": ""INFERRED_iter63"", ""writer"": ""kndb_native"", ""fact_id"": ""adb9d157-1b60-4f59-be2f-fa358bee6943"", ""provsql"": ""7af064c8-e0a1-464d-8e36-9bc1f4d84870"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.794199-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000063, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
64,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=9c3177ad-df3a-4e36-8725-ba0c0b9c2458, reason=kind_outranked -- payload={""value"": ""INFERRED_iter64"", ""writer"": ""kndb_native"", ""fact_id"": ""f80e686d-8dae-4df3-a85e-f5e26093f934"", ""provsql"": ""2ab83c4a-0d72-4444-a8ea-3d7e4426493a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.802722-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000064, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
65,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=24d4a675-9cd4-4e37-af02-0e48afc067a1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter65"", ""writer"": ""kndb_native"", ""fact_id"": ""cc3bd01e-6dc9-4847-a135-f450797b0f39"", ""provsql"": ""eb839bbe-0bd3-4945-b9ac-d996b58d2eed"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.810713-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000065, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
66,READ COMMITTED,A,1,1,,,1,
67,READ COMMITTED,A,1,1,,,1,
68,READ COMMITTED,A,1,1,,,1,
69,READ COMMITTED,A,1,1,,,1,
70,READ COMMITTED,A,1,1,,,1,
71,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=a5a51020-5118-4913-87d3-6e45a0c37461, reason=kind_outranked -- payload={""value"": ""INFERRED_iter71"", ""writer"": ""kndb_native"", ""fact_id"": ""39960e4d-0095-4bdb-854c-96b70ff81adf"", ""provsql"": ""0fefa5ee-8a4e-46d1-b0ae-879a20e55571"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.862143-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000071, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
72,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=528cab91-bd90-4af5-b15a-26eadaceabd3, reason=kind_outranked -- payload={""value"": ""INFERRED_iter72"", ""writer"": ""kndb_native"", ""fact_id"": ""a2705929-d174-4e83-b6a7-c2333b198f71"", ""provsql"": ""204d3e08-c177-410b-a6d8-5a5043bb9709"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.87053-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000072, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
73,READ COMMITTED,A,1,1,,,1,
74,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=eedf8156-7cd9-4d3d-9863-c47e0b278a27, reason=kind_outranked -- payload={""value"": ""INFERRED_iter74"", ""writer"": ""kndb_native"", ""fact_id"": ""d270753f-1892-4d20-9b28-be771df1352c"", ""provsql"": ""a4609c9a-fc1e-42ff-9ef2-8a1e4d645ee4"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.887882-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000074, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
75,READ COMMITTED,A,1,1,,,1,
76,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=7c832a28-1d7b-47e2-8522-79eef5e5dcca, reason=kind_outranked -- payload={""value"": ""INFERRED_iter76"", ""writer"": ""kndb_native"", ""fact_id"": ""f1c06da8-efe9-486d-ac93-eb682c0c07cd"", ""provsql"": ""ab862340-0e94-4f2c-b5e9-5b345c2d5f9a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.905883-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000076, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
77,READ COMMITTED,A,1,1,,,1,
78,READ COMMITTED,A,1,1,,,1,
79,READ COMMITTED,A,1,1,,,1,
80,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=19bd3343-42c0-4d30-97c4-c69a4ffd73e7, reason=kind_outranked -- payload={""value"": ""INFERRED_iter80"", ""writer"": ""kndb_native"", ""fact_id"": ""3670df68-d537-455b-a3bd-302c098e1332"", ""provsql"": ""853e42e0-2487-4f73-a2db-9f3b84fa3c05"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.941406-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000080, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
81,READ COMMITTED,A,1,1,,,1,
82,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=bb08c163-8747-4258-906d-59abd452a4da, reason=kind_outranked -- payload={""value"": ""INFERRED_iter82"", ""writer"": ""kndb_native"", ""fact_id"": ""4c3c6ea6-d913-4459-bb0f-02c7e06f2112"", ""provsql"": ""50050b51-ab5d-4579-a213-7245d74884e0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.958655-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000082, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
83,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=b078159c-4aef-425e-84b8-2b117e79aea1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter83"", ""writer"": ""kndb_native"", ""fact_id"": ""cc2dde82-3f8c-4786-9f7a-2dbb1f2a34b8"", ""provsql"": ""0238477d-1380-43cc-ba02-fb018799b11f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.966773-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000083, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
84,READ COMMITTED,A,1,1,,,1,
85,READ COMMITTED,A,1,1,,,1,
86,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=a152c968-9e99-4e71-a1d1-c6aa8ee914d1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter86"", ""writer"": ""kndb_native"", ""fact_id"": ""017ce2bb-a6f5-4974-9d44-6623bec7f352"", ""provsql"": ""7df82a75-abac-4c74-8ebd-701ae127889d"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:18.992735-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000086, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
87,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=51912508-65af-4ce4-9e3a-6cde3b923a6e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter87"", ""writer"": ""kndb_native"", ""fact_id"": ""59566e65-635e-4169-998f-c4d357598a7d"", ""provsql"": ""6a730e49-8cf8-4f1e-9e90-bea7626a9dd4"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.00124-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000087, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
88,READ COMMITTED,A,1,1,,,1,
89,READ COMMITTED,A,1,1,,,1,
90,READ COMMITTED,A,1,1,,,1,
91,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=d4dedbc0-08b0-4924-acea-b1d934b0db8e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter91"", ""writer"": ""kndb_native"", ""fact_id"": ""d780fcb4-1903-4ff4-b23d-653706416f1f"", ""provsql"": ""f6625729-80b6-4a62-a096-382fb6cd271f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.035776-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000091, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
92,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=2e6637c0-9432-4180-99f8-69926dc97e8a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter92"", ""writer"": ""kndb_native"", ""fact_id"": ""edca4a65-1f8e-48ba-8189-b7b4975ea2c0"", ""provsql"": ""85b416ec-b2c3-40e2-b065-5b8333b185d0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.043753-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000092, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
93,READ COMMITTED,A,1,1,,,1,
94,READ COMMITTED,A,1,1,,,1,
95,READ COMMITTED,A,1,1,,,1,
96,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=16eaeaf6-5f85-452f-a63e-7cf8f1803c6e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter96"", ""writer"": ""kndb_native"", ""fact_id"": ""b9dd9b91-0e9b-45f9-961d-9f9134da0b4b"", ""provsql"": ""e2f51588-e348-4708-94b5-3a963f4a6939"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.078861-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000096, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
97,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=98e157de-b19f-4519-bd4a-d3812ac21612, reason=kind_outranked -- payload={""value"": ""INFERRED_iter97"", ""writer"": ""kndb_native"", ""fact_id"": ""e441478b-c113-4932-839d-10c786c69c35"", ""provsql"": ""8b557af4-d8a1-479b-99d0-3a014985ebde"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.087238-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000097, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
98,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=194e513a-9dc9-4d63-8e01-30aa12d81c14, reason=kind_outranked -- payload={""value"": ""INFERRED_iter98"", ""writer"": ""kndb_native"", ""fact_id"": ""1b9f2980-3e41-47ce-99e6-c37e8b16b890"", ""provsql"": ""eaccc958-534b-459c-898e-f2c23326bed9"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.095801-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000098, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
99,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=923fba26-c976-4148-a6fe-b99dc0d6f2dc, reason=kind_outranked -- payload={""value"": ""INFERRED_iter99"", ""writer"": ""kndb_native"", ""fact_id"": ""30805fc1-6c18-4691-93ec-4c3e2064ea6c"", ""provsql"": ""519cd990-9bf0-48c4-8d2c-1d833fe292c0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.104434-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000099, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
100,READ COMMITTED,A,1,1,,,1,
101,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=3578f131-d1d5-434f-8987-9637e20866d5, reason=kind_outranked -- payload={""value"": ""INFERRED_iter101"", ""writer"": ""kndb_native"", ""fact_id"": ""0cb8078a-b96c-4dc2-a2aa-595ba271ce82"", ""provsql"": ""44604f05-a7dd-40e6-b90c-5bd07616dac2"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.122491-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000101, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
102,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=f4186c3f-c1c8-4f54-9cd4-fc157b2074bd, reason=kind_outranked -- payload={""value"": ""INFERRED_iter102"", ""writer"": ""kndb_native"", ""fact_id"": ""62d04930-0322-4949-9985-6ab8ece015b2"", ""provsql"": ""47dda636-fbf8-44a7-aa23-493ea07d09ff"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.131269-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000102, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
103,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ea0976a6-5dee-4e10-9b4b-1952b4768794, reason=kind_outranked -- payload={""value"": ""INFERRED_iter103"", ""writer"": ""kndb_native"", ""fact_id"": ""42e77916-da19-4f1b-bf3f-629640704a74"", ""provsql"": ""aa9c2869-4c54-46cc-b170-19f169e0b4af"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.139943-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000103, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
104,READ COMMITTED,A,1,1,,,1,
105,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=3d01d13c-ffed-4be2-bbb5-fcdcaa241ad8, reason=kind_outranked -- payload={""value"": ""INFERRED_iter105"", ""writer"": ""kndb_native"", ""fact_id"": ""b2caa1aa-3811-4187-92c4-f517140b01a6"", ""provsql"": ""8fb7313f-493c-4df9-ba62-e192588e9925"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.156599-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000105, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
106,READ COMMITTED,A,1,1,,,1,
107,READ COMMITTED,A,1,1,,,1,
108,READ COMMITTED,A,1,1,,,1,
109,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=d909fcb2-6c82-43a7-9588-825d0a6cf2e6, reason=kind_outranked -- payload={""value"": ""INFERRED_iter109"", ""writer"": ""kndb_native"", ""fact_id"": ""4b37e821-b985-4763-a65b-c06e248d335f"", ""provsql"": ""d1352a57-ce6c-4e2d-963b-4d48c0e49566"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:19.191488-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000109, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
